census_year,block_id,property_id,base_property_id,building_address,clue_small_area,business_address,trading_name,industry_code,industry_description,seating_type,number_of_seats,longitude,latitude
2020,1109,573327,573327,The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,Docklands,66 Newquay Promenade DOCKLANDS VIC 3008,Steakhouse 66,4511,Cafes and Restaurants,Seats - Indoor,100,144.94067,-37.81492
2020,1109,573924,573924,"Restaurant 1, 45 Newquay Promenade DOCKLANDS VIC 3008",Docklands,"Restaurant 1, 45 Newquay Promenade DOCKLANDS VIC 3008",Berth Restaurant,4511,Cafes and Restaurants,Seats - Indoor,190,144.94184,-37.81515
2020,1110,620314,593737,CC Building 3-5 Star Circus DOCKLANDS VIC 3008,Docklands,Ground 5 Star Circus DOCKLANDS VIC 3008,Buffalos Docklands,4511,Cafes and Restaurants,Seats - Outdoor,30,144.938,-37.81329
2020,1110,620314,593737,CC Building 3-5 Star Circus DOCKLANDS VIC 3008,Docklands,Ground 5 Star Circus DOCKLANDS VIC 3008,Buffalos Docklands,4511,Cafes and Restaurants,Seats - Indoor,25,144.938,-37.81329
2020,1110,593739,593739,O'Brien Icehouse 99-127 Pearl River Road DOCKLANDS VIC 3008,Docklands,Part Ground & Pt Mezzanine 1 105 Pearl River Road DOCKLANDS VIC 3008,Igloo Cafe & St Moritz Bar,4511,Cafes and Restaurants,Seats - Indoor,80,144.93563,-37.81214
2020,1112,103980,103980,Flinders Wharf Apartments 40-66 Siddeley Street DOCKLANDS VIC 3008,Docklands,"Unit 14, Ground 60 Siddeley Street DOCKLANDS VIC 3008",Pud Thai Vs Pho,4511,Cafes and Restaurants,Seats - Indoor,32,144.95248,-37.82288
2020,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,17 Melrose Street NORTH MELBOURNE VIC 3051,Mr Tucker,4512,Takeaway Food Services,Seats - Indoor,10,144.9414,-37.79502
2021,12,103998,103998,452-470 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 3-4, Ground 452 Flinders Street MELBOURNE VIC 3000",Upstanding Citizens Flinders,4511,Cafes and Restaurants,Seats - Indoor,40,144.9586,-37.81947
2021,12,105399,105399,26-32 King Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 26 King Street MELBOURNE VIC 3000,Queen's Kebabs,4512,Takeaway Food Services,Seats - Indoor,22,144.95747,-37.81953
2021,14,103166,103166,7-9 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),7 Elizabeth Street MELBOURNE VIC 3000,Hella Good,4512,Takeaway Food Services,Seats - Indoor,7,144.96455,-37.81793
2021,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Part Ground & Mezzanine 253-265 Flinders Lane MELBOURNE VIC 3000,The Journal Canteen,4511,Cafes and Restaurants,Seats - Indoor,60,144.9659,-37.81706
2021,15,104011,104011,250-254 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),14 Degraves Street MELBOURNE VIC 3000,Little Cupcakes,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,6,144.966,-37.81752
2021,15,104011,104011,250-254 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),14 Degraves Street MELBOURNE VIC 3000,Little Cupcakes,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,7,144.966,-37.81752
2021,15,109263,109263,31-41 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 3, Ground 37 Swanston Street MELBOURNE VIC 3000",Subway,4511,Cafes and Restaurants,Seats - Indoor,33,144.9667,-37.81674
2021,16,104019,104019,164-170 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 3-4, 164 Flinders Street MELBOURNE VIC 3000",Movida Next Door,4511,Cafes and Restaurants,Seats - Indoor,30,144.96909,-37.81671
2021,17,103930,103930,141-143 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Basement 141-143 Flinders Lane MELBOURNE VIC 3000,Coda Bar & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.96988,-37.8158
2021,17,104021,104021,The Duke 142-148 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Ground & Level 1-2 142-148 Flinders Street MELBOURNE VIC 3000,The Duke of Wellington,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,144.97009,-37.81641
2021,17,104026,104026,104-112 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),19 ACDC Lane MELBOURNE VIC 3000,Pastuso,4511,Cafes and Restaurants,Seats - Indoor,170,144.97116,-37.81601
2021,17,104027,104027,100-102 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),22 Duckboard Place MELBOURNE VIC 3000,A Hereford Beefstouw,4511,Cafes and Restaurants,Seats - Indoor,125,144.97137,-37.81594
2021,17,110277,110277,11-15 Duckboard Place MELBOURNE VIC 3000,Melbourne (CBD),11-15 Duckboard Place MELBOURNE VIC 3000,Lee Ho Fook,4511,Cafes and Restaurants,Seats - Indoor,70,144.97132,-37.81559
2021,24,102092,102092,359-373 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 367 Collins Street MELBOURNE VIC 3000,Cafenatics 367,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96244,-37.81728
2021,25,101788,101788,258-260 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Shop 17 & 19 Centre Place MELBOURNE VIC 3000,Cafe Vicolino,4511,Cafes and Restaurants,Seats - Indoor,30,144.96547,-37.81664
2021,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),16-18 Centre Place MELBOURNE VIC 3000,Eurolane Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9656,-37.8166
2021,25,102079,102079,221-231 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 2, Ground 227 Collins Street MELBOURNE VIC 3000",Tako Sushi Japanses Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,144.96633,-37.81584
2021,25,103963,103963,Flinders House 238-244 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),LwrGround 238 Flinders Lane MELBOURNE VIC 3000,Oda Sushi,4511,Cafes and Restaurants,Seats - Indoor,65,144.96596,-37.81649
2021,25,110857,110857,233-239 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),10-16 Manchester Lane MELBOURNE VIC 3000,Maccaroni Trattoria Italiana,4511,Cafes and Restaurants,Seats - Indoor,22,144.9661,-37.81599
2021,27,102067,102067,89-105 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Kiosk Lobby 101 Collins Street MELBOURNE VIC 3000,Binary 101,4511,Cafes and Restaurants,Seats - Indoor,20,144.97077,-37.81489
2021,31,102109,102109,Liberty Tower 612-624 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 98 Spencer Street MELBOURNE VIC 3000,Southern Xross Kebabs,4512,Takeaway Food Services,Seats - Indoor,12,144.95435,-37.81868
2021,31,108968,108968,613-639 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 3, 625 Little Collins Street MELBOURNE VIC 3000",In Zone Cafe,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95436,-37.81818
2021,33,102125,102125,Temple Court 422-428 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),445 Little Collins Street MELBOURNE VIC 3000,Massi,4511,Cafes and Restaurants,Seats - Indoor,50,144.96,-37.8168
2021,33,102125,102125,Temple Court 422-428 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 1, Ground 422 Collins Street MELBOURNE VIC 3000",Bon,4512,Takeaway Food Services,Seats - Indoor,15,144.96,-37.8168
2021,34,102133,102133,360 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 7, 360 Collins Street MELBOURNE VIC 3000",Koi Koi,4511,Cafes and Restaurants,Seats - Indoor,72,144.96217,-37.81617
2021,34,105929,105929,335-349 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),34 Equitable Place MELBOURNE VIC 3000,Oh Banh Mi,4512,Takeaway Food Services,Seats - Outdoor,12,144.9633,-37.81558
2021,34,105930,105930,377-379 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),10 Collins Way MELBOURNE VIC 3000,Pentolina,4511,Cafes and Restaurants,Seats - Indoor,55,144.96244,-37.81585
2021,34,110669,110669,353-359 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 2A 25 Equitable Place MELBOURNE VIC 3000,Dodee Paidang Thai Bar And Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.963,-37.8157
2021,34,110669,110669,353-359 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 6A, 353 Little Collins Street MELBOURNE VIC 3000",Sushi Hut,4512,Takeaway Food Services,Seats - Indoor,6,144.963,-37.8157
2021,35,101098,101098,28-32 Block Place MELBOURNE VIC 3000,Melbourne (CBD),30 Block Place MELBOURNE VIC 3000,30 Block Place,4511,Cafes and Restaurants,Seats - Indoor,88,144.96446,-37.81528
2021,35,101098,101098,28-32 Block Place MELBOURNE VIC 3000,Melbourne (CBD),30 Block Place MELBOURNE VIC 3000,30 Block Place,4511,Cafes and Restaurants,Seats - Outdoor,16,144.96446,-37.81528
2021,35,102143,102143,258-274 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 205, Level 2 260 Collins Street MELBOURNE VIC 3000",Burger Project St. Collins Lane,4511,Cafes and Restaurants,Seats - Indoor,56,144.96489,-37.81538
2021,35,109268,109268,Capitol Arcade 109-117 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 4, 115 Swanston Street MELBOURNE VIC 3000",Thai Viet,4511,Cafes and Restaurants,Seats - Indoor,5,144.96578,-37.81507
2021,36,102151,102151,170-174 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 174 Collins Street MELBOURNE VIC 3000,Verandah Cafe,4512,Takeaway Food Services,Seats - Indoor,12,144.96771,-37.81475
2021,38,105913,105913,57-67 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 1, 61 Little Collins Street MELBOURNE VIC 3000",Sakura Kaiten Sushi,4511,Cafes and Restaurants,Seats - Indoor,34,144.97169,-37.81314
2021,42,105392,105392,120-138 King Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 120 King Street MELBOURNE VIC 3000,The King Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,144.95641,-37.81703
2021,43,105953,105953,430-436 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Suite 3 & 5-7 Ground 430 Little Collins Street MELBOURNE VIC 3000,Chancery Lane,4511,Cafes and Restaurants,Seats - Outdoor,105,144.96011,-37.81597
2021,45,101141,101141,299-307 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),278-286 Little Collins Street MELBOURNE VIC 3000,Sensory Lab,4511,Cafes and Restaurants,Seats - Indoor,29,144.9649,-37.8144
2021,45,105961,105961,304-306 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),"Bmt, Gnd & Mezz 306 Little Collins Street MELBOURNE VIC 3000",Laurent Boulangerie Patisserie,4511,Cafes and Restaurants,Seats - Outdoor,30,144.96435,-37.81473
2021,45,109273,109273,139-141 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1-2 139-141 Swanston Street MELBOURNE VIC 3000,Gopal's Vegetarian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,144.96573,-37.81441
2021,46,101127,101127,143-153 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),143 Russell Street MELBOURNE VIC 3000,Simpsons Chips & Burgers,4512,Takeaway Food Services,Seats - Outdoor,6,144.96797,-37.81311
2021,46,101130,101130,193-199 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Levels 1-4  and Rooftop 193-199 Bourke Street MELBOURNE VIC 3000,The Carlton Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,140,144.96765,-37.8132
2021,46,109415,109415,134-142 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),140 Swanston Street MELBOURNE VIC 3000,L'Incontro,4511,Cafes and Restaurants,Seats - Indoor,20,144.96629,-37.81431
2021,47,602997,103597,SX121 121 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop E6, 6 Southern Cross Lane MELBOURNE VIC 3000",Axil Coffee Roasters,4511,Cafes and Restaurants,Seats - Indoor,24,144.97011,-37.81281
2021,48,101113,101113,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 3 59-63 Bourke Street MELBOURNE VIC 3000,Madam Brussels,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.97157,-37.81212
2021,48,101117,101117,87-91 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),148 Exhibition Street MELBOURNE VIC 3000,Sal's Authentic New York Pizza,4512,Takeaway Food Services,Seats - Outdoor,2,144.9709,-37.81223
2021,48,101117,101117,87-91 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Level 1 89-91 Bourke Street MELBOURNE VIC 3000,The Grand Trailer Park Taverna,4511,Cafes and Restaurants,Seats - Indoor,160,144.9709,-37.81223
2021,48,103623,103623,136-144 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 136 Exhibition Street MELBOURNE VIC 3000,Back Velvet Coffee,4512,Takeaway Food Services,Seats - Indoor,14,144.97111,-37.8124
2021,52,105389,105389,184 King Street MELBOURNE VIC 3000,Melbourne (CBD),184 King Street MELBOURNE VIC 3000,Lord of the Fries,4512,Takeaway Food Services,Seats - Indoor,20,144.95572,-37.81572
2021,52,612820,636824,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),"Tenancy 8, Ground 181 William Street MELBOURNE VIC 3000",Rock the Wok,4511,Cafes and Restaurants,Seats - Indoor,18,144.95739,-37.81532
2021,54,103180,103180,187-193 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 187-193 Elizabeth Street MELBOURNE VIC 3000,Chiki Chiki,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96271,-37.81389
2021,54,103180,103180,187-193 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Part Ground 187-193 Elizabeth Street MELBOURNE VIC 3000,Chiki Chiki,4511,Cafes and Restaurants,Seats - Indoor,10,144.96271,-37.81389
2021,54,105851,105851,393-397 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 4, 37 Hardware Lane MELBOURNE VIC 3000",Larder Section,4511,Cafes and Restaurants,Seats - Indoor,12,144.9612,-37.81385
2021,54,105852,105852,401-405 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),LwrGround 405 Little Bourke Street MELBOURNE VIC 3000,Palermo,4511,Cafes and Restaurants,Seats - Indoor,150,144.96103,-37.81403
2021,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 6, 194-200 Bourke Street MELBOURNE VIC 3000",Kaneda Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,40,144.96727,-37.81242
2021,57,101217,101217,124-128 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 124-128 Bourke Street MELBOURNE VIC 3000,Welcome Stranger,4520,"Pubs, Taverns and Bars",Seats - Outdoor,32,144.96926,-37.81207
2021,57,101219,101219,The Paramount 100-116 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 11, LwrGround 108 Bourke Street MELBOURNE VIC 3000",D'Marcos  Espresso Bar,4512,Takeaway Food Services,Seats - Indoor,11,144.96976,-37.81173
2021,57,101221,101221,94-96 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),94-96 Bourke Street MELBOURNE VIC 3000,The Elephant and Wheelbarrow,4520,"Pubs, Taverns and Bars",Seats - Indoor,240,144.97024,-37.81192
2021,58,102272,102272,10-26 Crossley Street MELBOURNE VIC 3000,Melbourne (CBD),14 Crossley Street MELBOURNE VIC 3000,Traveller,4512,Takeaway Food Services,Seats - Outdoor,4,144.97121,-37.81138
2021,58,105829,105829,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Basement 37-41 Little Bourke Street MELBOURNE VIC 3000,Juliet Melbourne,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.97151,-37.81084
2021,58,108987,108987,Princess Theatre 163-181 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),163-181 Spring Street MELBOURNE VIC 3000,Princess Theatre,9001,Performing Arts Operation,Seats - Indoor,55,144.97233,-37.81073
2021,62,105379,105379,Colonial Hotel 234-244 King Street MELBOURNE VIC 3000,Melbourne (CBD),Colonial Hotel 234-244 King Street MELBOURNE VIC 3000,Brown Alley Night Club / Colonial Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,128,144.95522,-37.81459
2021,62,110099,110099,189-203 William Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 5, LwrGround 518 Little Bourke Street MELBOURNE VIC 3000",Schmucks Bagels,4511,Cafes and Restaurants,Seats - Indoor,18,144.95707,-37.81465
2021,63,108076,108076,207-213 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),207 Queen Street MELBOURNE VIC 3000,Sool Tong,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95991,-37.81387
2021,65,105698,105698,269-321 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 342, 287 Lonsdale Street MELBOURNE VIC 3000",Chokolait,4511,Cafes and Restaurants,Seats - Indoor,65,144.96393,-37.81247
2021,65,105698,105698,269-321 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 327, 287 Lonsdale Street MELBOURNE VIC 3000",Bar Napoli,4512,Takeaway Food Services,Seats - Indoor,4,144.96393,-37.81247
2021,65,109290,109290,237 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),237 Swanston Street MELBOURNE VIC 3000,Tina's Noodle Kitchen,4511,Cafes and Restaurants,Seats - Indoor,80,144.9648,-37.81245
2021,66,108549,108549,209-211 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),209-211 Russell Street MELBOURNE VIC 3000,Minh Xuong Seafood & BBQ Restaurant,4511,Cafes and Restaurants,Seats - Indoor,52,144.96727,-37.81164
2021,67,105683,105683,157-159 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),157-159 Lonsdale Street MELBOURNE VIC 3000,Hawker Chan,4511,Cafes and Restaurants,Seats - Indoor,112,144.96786,-37.81094
2021,67,108583,108583,196-208 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),"Tenancy 5, 158 Little Bourke Street MELBOURNE VIC 3000",Shou Sumiyaki,4511,Cafes and Restaurants,Seats - Indoor,90,144.96788,-37.81159
2021,67,110654,110654,235 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),235 Exhibition Street MELBOURNE VIC 3000,Subway,4511,Cafes and Restaurants,Seats - Indoor,28,144.96949,-37.81044
2021,67,105681,110701,145-147 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),147 Lonsdale Street MELBOURNE VIC 3000,Jang Go Mama,4512,Takeaway Food Services,Seats - Outdoor,4,144.96815,-37.81081
2021,68,103620,103620,196-226 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Tenancy 1 Ground 222 Exhibition Street MELBOURNE VIC 3000,Supagrind,4511,Cafes and Restaurants,Seats - Indoor,35,144.97048,-37.81047
2021,72,110708,110707,535 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop N, 535 Little Lonsdale Street MELBOURNE VIC 3000",Benny's Bakery Cafe,4511,Cafes and Restaurants,Seats - Indoor,12,144.956,-37.81346
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Shop QS002 1-7 QV Square MELBOURNE VIC 3000,Schnitz QV,4511,Cafes and Restaurants,Seats - Outdoor,46,144.96573,-37.81068
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),41 QV Urban Market MELBOURNE VIC 3000,Breadtop Bakery,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,20,144.96573,-37.81068
2021,77,105751,105751,166-170 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Part Rooftop 168 Lonsdale Street MELBOURNE VIC 3000,Melina on the Rooftop,4511,Cafes and Restaurants,Seats - Outdoor,100,144.96737,-37.81057
2021,77,108576,108576,260-262 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),260-262 Russell Street MELBOURNE VIC 3000,Shanxi Street Food,4511,Cafes and Restaurants,Seats - Indoor,62,144.96723,-37.81025
2021,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 16, 36 Lonsdale Street MELBOURNE VIC 3000",Degani At Madame Brussels Lane,4511,Cafes and Restaurants,Seats - Outdoor,32,144.97073,-37.8092
2021,78,603923,580091,The Urban Workshop 32-54 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 11-11A, 36 Lonsdale Street MELBOURNE VIC 3000",Bluebag,4511,Cafes and Restaurants,Seats - Outdoor,6,144.97073,-37.8092
2021,82,105370,105370,324-326 King Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 324-326 King Street MELBOURNE VIC 3000,LYNS KITCHEN PTY LTD,4511,Cafes and Restaurants,Seats - Indoor,40,144.95427,-37.81262
2021,82,106031,106031,466-468 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 1, Ground 466-468 Little Lonsdale Street MELBOURNE VIC 3000",Tao's Asian BBQ Kitchen,4511,Cafes and Restaurants,Seats - Indoor,40,144.95557,-37.8129
2021,84,650593,106044,Melbourne Star Apartments 8 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),12 Sutherland Street MELBOURNE VIC 3000,Shortstop Coffee & Donuts,4512,Takeaway Food Services,Seats - Indoor,8,144.96094,-37.81128
2021,84,650593,106044,Melbourne Star Apartments 8 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),10 Sutherland Street MELBOURNE VIC 3000,Green Me Yoghurt,4511,Cafes and Restaurants,Seats - Indoor,19,144.96094,-37.81128
2021,91,598270,598270,343 King Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Ground 343 King Street WEST MELBOURNE VIC 3003,Biryani House,4511,Cafes and Restaurants,Seats - Indoor,24,144.95357,-37.81224
2021,94,105481,105481,Centro Apartments 348-358 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Shop LwrGround 350 La Trobe Street MELBOURNE VIC 3000,The Basement Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95928,-37.81068
2021,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 53 A'Beckett Street MELBOURNE VIC 3000,Darac Grill & Bar,4511,Cafes and Restaurants,Seats - Indoor,44,144.96207,-37.8091
2021,95,100153,100153,51-53 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),Ground 53 A'Beckett Street MELBOURNE VIC 3000,Darac Grill & Bar,4511,Cafes and Restaurants,Seats - Outdoor,9,144.96207,-37.8091
2021,103,554417,554417,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),"Shop 1, 243 Franklin Street MELBOURNE VIC 3000",GJ's Grill,4511,Cafes and Restaurants,Seats - Indoor,34,144.95664,-37.8097
2021,104,100167,100167,Uni On A'Beckett Apartments 106-116 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),106 A'Beckett Street MELBOURNE VIC 3000,Cupanda Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96001,-37.80913
2021,113,110671,108118,133-159 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),157-159 Victoria Street MELBOURNE VIC 3000,Alex Canteen,4511,Cafes and Restaurants,Seats - Outdoor,29,144.95763,-37.80783
2021,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Trolley Hire Queen Victoria Market Victoria Street MELBOURNE VIC 3000,Market Espresso & Trolley Hire,4511,Cafes and Restaurants,Seats - Indoor,28,144.95763,-37.80783
2021,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),83-85 Victoria Street MELBOURNE VIC 3000,Market Lane Coffee,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95763,-37.80783
2021,113,110688,108118,65-81 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),69 Victoria Street MELBOURNE VIC 3000,El Rincon,4511,Cafes and Restaurants,Seats - Indoor,20,144.95763,-37.80783
2021,113,110688,108118,65-81 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),79 Victoria Street MELBOURNE VIC 3000,Roasted@Qvm,4512,Takeaway Food Services,Seats - Outdoor,12,144.95763,-37.80783
2021,113,110690,108118,507-523 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),513 Elizabeth Street MELBOURNE VIC 3000,3 Brothersss,4511,Cafes and Restaurants,Seats - Indoor,14,144.95763,-37.80783
2021,115,604778,587480,Verve501 Apartments 483 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),479 Swanston Street MELBOURNE VIC 3000,Pork Belly House Melbourne,4511,Cafes and Restaurants,Seats - Indoor,24,144.96209,-37.80729
2021,131,103978,111287,18-38 Siddeley Street DOCKLANDS VIC 3008,Docklands,"Shop 8, Ground 18-38 Siddeley Street DOCKLANDS VIC 3008",Baraonda,4512,Takeaway Food Services,Seats - Indoor,12,144.95378,-37.82258
2021,205,573290,573290,740-750 Swanston Street CARLTON VIC 3053,Carlton,740 Swanston Street CARLTON VIC 3053,E Dumpling,4511,Cafes and Restaurants,Seats - Indoor,32,144.96477,-37.799
2021,206,106130,106130,255-257 Lygon Street CARLTON VIC 3053,Carlton,255 Lygon Street CARLTON VIC 3053,University Cafe,4511,Cafes and Restaurants,Seats - Indoor,120,144.96684,-37.79948
2021,207,106144,106144,305 Lygon Street CARLTON VIC 3053,Carlton,305 Lygon Street CARLTON VIC 3053,Tiamo 2,4511,Cafes and Restaurants,Seats - Outdoor,29,144.96708,-37.79818
2021,217,102686,102686,313-315 Drummond Street CARLTON VIC 3053,Carlton,313-315 Drummond Street CARLTON VIC 3053,Masani Italian Dining & Terrace,4511,Cafes and Restaurants,Seats - Outdoor,30,144.96849,-37.79838
2021,217,106193,106193,368-386 Lygon Street CARLTON VIC 3053,Carlton,368-384 Lygon Street CARLTON VIC 3053,Cinema Nova,5513,Motion Picture Exhibition,Seats - Indoor,30,144.96815,-37.79804
2021,243,105654,105654,22-40 Lincoln Square North CARLTON VIC 3053,Carlton,154 Bouverie Street CARLTON VIC 3053,Lincoln Bakery Cafe,4511,Cafes and Restaurants,Seats - Outdoor,36,144.96273,-37.80134
2021,245,104450,104450,251-257 Cardigan Street CARLTON VIC 3053,Carlton,"Shop 1, Ground 121 Grattan Street CARLTON VIC 3053",Rice Bar Not Only Rice,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9651,-37.80077
2021,245,581508,538825,Building D Seasons Apartments 604 Swanston Street CARLTON VIC 3053,Carlton,"Tenancy 101D, 604 Swanston Street CARLTON VIC 3053",Norsiah's Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96433,-37.8019
2021,246,106105,106105,177-183 Lygon Street CARLTON VIC 3053,Carlton,Gnd & Flr1 181-183 Lygon Street CARLTON VIC 3053,Cafe Cavallino,4511,Cafes and Restaurants,Seats - Outdoor,88,144.96651,-37.80145
2021,252,111062,106250,120 Lygon Street CARLTON VIC 3053,Carlton,120 Lygon Street CARLTON VIC 3053,Lygon Charcoal Grill & Steakhouse,4511,Cafes and Restaurants,Seats - Indoor,100,144.9667,-37.80444
